hour_index,recorded_requests,input_tokens,output_tokens,zero_output_requests,Model,Log Type,is_last_partial_hour
602,0,0,0,0,ChatGPT,API log,False
603,0,0,0,0,ChatGPT,API log,False
604,0,0,0,0,ChatGPT,API log,False
605,0,0,0,0,ChatGPT,API log,False
606,0,0,0,0,ChatGPT,API log,False
607,0,0,0,0,ChatGPT,API log,False
608,0,0,0,0,ChatGPT,API log,False
609,0,0,0,0,ChatGPT,API log,False
610,0,0,0,0,ChatGPT,API log,False
611,0,0,0,0,ChatGPT,API log,False
612,0,0,0,0,ChatGPT,API log,False
613,0,0,0,0,ChatGPT,API log,False
614,1,208,595,0,ChatGPT,API log,False
615,11,1063,2335,0,ChatGPT,API log,False
616,28,5574,6387,0,ChatGPT,API log,False
617,28,7441,3020,0,ChatGPT,API log,False
618,13,4261,2176,0,ChatGPT,API log,False
619,0,0,0,0,ChatGPT,API log,False
620,72,23191,3907,0,ChatGPT,API log,False
621,124,43120,9958,0,ChatGPT,API log,False
622,0,0,0,0,ChatGPT,API log,False
623,49,12928,24775,0,ChatGPT,API log,False
624,146,143376,67802,0,ChatGPT,API log,False
625,0,0,0,0,ChatGPT,API log,False
626,0,0,0,0,ChatGPT,API log,False
627,0,0,0,0,ChatGPT,API log,False
628,0,0,0,0,ChatGPT,API log,False
629,0,0,0,0,ChatGPT,API log,False
630,0,0,0,0,ChatGPT,API log,False
631,0,0,0,0,ChatGPT,API log,False
632,0,0,0,0,ChatGPT,API log,False
633,0,0,0,0,ChatGPT,API log,False
634,0,0,0,0,ChatGPT,API log,False
635,0,0,0,0,ChatGPT,API log,False
636,0,0,0,0,ChatGPT,API log,False
637,0,0,0,0,ChatGPT,API log,False
638,0,0,0,0,ChatGPT,API log,False
639,0,0,0,0,ChatGPT,API log,False
640,5,679,353,0,ChatGPT,API log,False
641,207,24290,9774,0,ChatGPT,API log,False
642,100,11620,4211,0,ChatGPT,API log,False
643,0,0,0,0,ChatGPT,API log,False
644,0,0,0,0,ChatGPT,API log,False
645,0,0,0,0,ChatGPT,API log,False
646,0,0,0,0,ChatGPT,API log,False
647,1,339,179,0,ChatGPT,API log,False
648,0,0,0,0,ChatGPT,API log,False
649,0,0,0,0,ChatGPT,API log,False
650,0,0,0,0,ChatGPT,API log,False
651,0,0,0,0,ChatGPT,API log,False
652,0,0,0,0,ChatGPT,API log,False
653,0,0,0,0,ChatGPT,API log,False
654,0,0,0,0,ChatGPT,API log,False
655,0,0,0,0,ChatGPT,API log,False
656,0,0,0,0,ChatGPT,API log,False
657,0,0,0,0,ChatGPT,API log,False
658,5,1313,596,0,ChatGPT,API log,False
659,0,0,0,0,ChatGPT,API log,False
660,280,228532,34765,0,ChatGPT,API log,False
661,222,188411,27311,0,ChatGPT,API log,False
662,11,3050,908,0,ChatGPT,API log,False
663,83,60463,8220,0,ChatGPT,API log,False
664,189,161152,33673,0,ChatGPT,API log,False
665,65,61798,8711,0,ChatGPT,API log,False
666,760,337659,47005,0,ChatGPT,API log,False
667,934,820777,33431,3,ChatGPT,API log,False
668,1045,909484,63655,2,ChatGPT,API log,False
669,94,67201,8338,3,ChatGPT,API log,False
670,567,433557,17973,3,ChatGPT,API log,False
671,0,0,0,0,ChatGPT,API log,False
672,0,0,0,0,ChatGPT,API log,False
673,0,0,0,0,ChatGPT,API log,False
674,0,0,0,0,ChatGPT,API log,False
675,0,0,0,0,ChatGPT,API log,False
676,0,0,0,0,ChatGPT,API log,False
677,0,0,0,0,ChatGPT,API log,False
678,0,0,0,0,ChatGPT,API log,False
679,0,0,0,0,ChatGPT,API log,False
680,0,0,0,0,ChatGPT,API log,False
681,0,0,0,0,ChatGPT,API log,False
682,42,14534,11463,0,ChatGPT,API log,False
683,194,71851,35495,0,ChatGPT,API log,False
684,63,21982,25948,1,ChatGPT,API log,False
685,705,436734,17590,201,ChatGPT,API log,False
686,3438,6341912,253928,134,ChatGPT,API log,False
687,874,257820,56191,1,ChatGPT,API log,False
688,464,239182,33604,2,ChatGPT,API log,False
689,747,439028,44736,0,ChatGPT,API log,False
690,88,67153,3971,1,ChatGPT,API log,False
691,0,0,0,0,ChatGPT,API log,False
692,0,0,0,0,ChatGPT,API log,False
693,18,840,444,16,ChatGPT,API log,False
694,7,429,47,5,ChatGPT,API log,False
695,0,0,0,0,ChatGPT,API log,False
696,0,0,0,0,ChatGPT,API log,False
697,0,0,0,0,ChatGPT,API log,False
698,0,0,0,0,ChatGPT,API log,False
699,0,0,0,0,ChatGPT,API log,False
700,0,0,0,0,ChatGPT,API log,False
701,0,0,0,0,ChatGPT,API log,False
702,0,0,0,0,ChatGPT,API log,False
703,0,0,0,0,ChatGPT,API log,False
704,0,0,0,0,ChatGPT,API log,False
705,0,0,0,0,ChatGPT,API log,False
706,0,0,0,0,ChatGPT,API log,False
707,1,53,607,0,ChatGPT,API log,False
708,1549,833496,66812,3,ChatGPT,API log,False
709,2180,1493059,90759,2,ChatGPT,API log,False
710,1895,1262498,223605,2,ChatGPT,API log,False
711,4078,2127422,211364,7,ChatGPT,API log,False
712,2991,1580856,160241,0,ChatGPT,API log,False
713,387,168726,22454,0,ChatGPT,API log,False
714,443,187596,42230,0,ChatGPT,API log,False
715,1470,336263,112228,756,ChatGPT,API log,False
716,1940,744395,195105,955,ChatGPT,API log,False
717,480,71128,34614,294,ChatGPT,API log,False
718,1005,231519,133212,504,ChatGPT,API log,False
719,736,316284,151412,0,ChatGPT,API log,False
720,246,124299,59325,0,ChatGPT,API log,False
721,0,0,0,0,ChatGPT,API log,False
722,0,0,0,0,ChatGPT,API log,False
723,0,0,0,0,ChatGPT,API log,False
724,0,0,0,0,ChatGPT,API log,False
725,0,0,0,0,ChatGPT,API log,False
726,0,0,0,0,ChatGPT,API log,False
727,0,0,0,0,ChatGPT,API log,False
728,0,0,0,0,ChatGPT,API log,False
729,0,0,0,0,ChatGPT,API log,False
730,6,1051,418,0,ChatGPT,API log,False
731,507,266544,103664,0,ChatGPT,API log,False
732,0,0,0,0,ChatGPT,API log,False
733,0,0,0,0,ChatGPT,API log,False
734,0,0,0,0,ChatGPT,API log,False
735,0,0,0,0,ChatGPT,API log,False
736,0,0,0,0,ChatGPT,API log,False
737,0,0,0,0,ChatGPT,API log,False
738,0,0,0,0,ChatGPT,API log,False
739,0,0,0,0,ChatGPT,API log,False
740,0,0,0,0,ChatGPT,API log,False
741,0,0,0,0,ChatGPT,API log,False
742,0,0,0,0,ChatGPT,API log,False
743,0,0,0,0,ChatGPT,API log,False
744,0,0,0,0,ChatGPT,API log,False
745,0,0,0,0,ChatGPT,API log,False
746,0,0,0,0,ChatGPT,API log,False
747,0,0,0,0,ChatGPT,API log,False
748,0,0,0,0,ChatGPT,API log,False
749,0,0,0,0,ChatGPT,API log,False
750,0,0,0,0,ChatGPT,API log,False
751,0,0,0,0,ChatGPT,API log,False
752,0,0,0,0,ChatGPT,API log,False
753,0,0,0,0,ChatGPT,API log,False
754,0,0,0,0,ChatGPT,API log,False
755,0,0,0,0,ChatGPT,API log,False
756,0,0,0,0,ChatGPT,API log,False
757,0,0,0,0,ChatGPT,API log,False
758,348,288544,12420,0,ChatGPT,API log,False
759,0,0,0,0,ChatGPT,API log,False
760,0,0,0,0,ChatGPT,API log,False
761,0,0,0,0,ChatGPT,API log,False
762,0,0,0,0,ChatGPT,API log,False
763,0,0,0,0,ChatGPT,API log,False
764,0,0,0,0,ChatGPT,API log,False
765,0,0,0,0,ChatGPT,API log,False
766,0,0,0,0,ChatGPT,API log,False
767,0,0,0,0,ChatGPT,API log,False
768,515,339212,28497,2,ChatGPT,API log,False
769,0,0,0,0,ChatGPT,API log,False
770,0,0,0,0,ChatGPT,API log,False
771,0,0,0,0,ChatGPT,API log,False
772,0,0,0,0,ChatGPT,API log,False
773,0,0,0,0,ChatGPT,API log,False
774,0,0,0,0,ChatGPT,API log,False
775,0,0,0,0,ChatGPT,API log,False
776,0,0,0,0,ChatGPT,API log,False
777,0,0,0,0,ChatGPT,API log,False
778,0,0,0,0,ChatGPT,API log,False
779,40,15211,19206,0,ChatGPT,API log,False
780,0,0,0,0,ChatGPT,API log,False
781,299,123378,60451,0,ChatGPT,API log,False
782,208,86329,32076,0,ChatGPT,API log,False
783,2882,1071281,176225,1,ChatGPT,API log,False
784,1544,544168,105382,0,ChatGPT,API log,False
785,22,7888,6731,0,ChatGPT,API log,False
786,0,0,0,0,ChatGPT,API log,False
787,0,0,0,0,ChatGPT,API log,False
788,143,82314,35195,0,ChatGPT,API log,False
789,455,352419,108827,0,ChatGPT,API log,False
790,0,0,0,0,ChatGPT,API log,False
791,0,0,0,0,ChatGPT,API log,False
792,0,0,0,0,ChatGPT,API log,False
793,0,0,0,0,ChatGPT,API log,False
794,0,0,0,0,ChatGPT,API log,False
795,0,0,0,0,ChatGPT,API log,False
796,0,0,0,0,ChatGPT,API log,False
797,0,0,0,0,ChatGPT,API log,False
798,0,0,0,0,ChatGPT,API log,False
799,0,0,0,0,ChatGPT,API log,False
800,0,0,0,0,ChatGPT,API log,False
801,1,777,276,0,ChatGPT,API log,False
802,1712,934551,258469,10,ChatGPT,API log,False
803,3636,1941620,341965,0,ChatGPT,API log,False
804,2916,1079854,126089,0,ChatGPT,API log,False
805,4924,3161225,254304,5,ChatGPT,API log,False
806,2805,1346972,131273,1,ChatGPT,API log,False
807,3046,1352216,158345,0,ChatGPT,API log,False
808,1726,916412,92817,5,ChatGPT,API log,False
809,724,596734,35307,0,ChatGPT,API log,False
810,2226,1428342,117863,1,ChatGPT,API log,False
811,622,229811,41250,0,ChatGPT,API log,False
812,2484,888602,273684,3,ChatGPT,API log,False
813,2417,782508,176204,0,ChatGPT,API log,False
814,869,505112,44225,72,ChatGPT,API log,False
815,631,208269,50370,26,ChatGPT,API log,False
816,241,49175,32780,2,ChatGPT,API log,False
817,529,87157,56506,1,ChatGPT,API log,False
818,0,0,0,0,ChatGPT,API log,False
819,0,0,0,0,ChatGPT,API log,False
820,0,0,0,0,ChatGPT,API log,False
821,0,0,0,0,ChatGPT,API log,False
822,0,0,0,0,ChatGPT,API log,False
823,0,0,0,0,ChatGPT,API log,False
824,0,0,0,0,ChatGPT,API log,False
825,0,0,0,0,ChatGPT,API log,False
826,310,119026,35580,1,ChatGPT,API log,False
827,3222,1814813,203390,0,ChatGPT,API log,False
828,4804,1311963,100326,2,ChatGPT,API log,False
829,4438,1095579,76979,2,ChatGPT,API log,False
830,1339,428694,79372,0,ChatGPT,API log,False
831,1392,525129,108428,1,ChatGPT,API log,False
832,546,87889,9456,0,ChatGPT,API log,False
833,0,0,0,0,ChatGPT,API log,False
834,674,312940,10656,5,ChatGPT,API log,False
835,3758,1713372,58989,2,ChatGPT,API log,False
836,3406,1619039,107119,0,ChatGPT,API log,False
837,1986,1044465,71987,3,ChatGPT,API log,False
838,2486,1322703,47321,0,ChatGPT,API log,False
839,1584,855926,28658,0,ChatGPT,API log,False
840,2028,1053865,58938,0,ChatGPT,API log,False
841,2430,430949,49116,0,ChatGPT,API log,False
842,562,101668,14907,0,ChatGPT,API log,False
843,345,55046,6404,1,ChatGPT,API log,False
844,0,0,0,0,ChatGPT,API log,False
845,0,0,0,0,ChatGPT,API log,False
846,0,0,0,0,ChatGPT,API log,False
847,0,0,0,0,ChatGPT,API log,False
848,585,95970,10913,1,ChatGPT,API log,False
849,1404,234306,27804,0,ChatGPT,API log,False
850,243,51524,5939,0,ChatGPT,API log,False
851,3206,1302679,67069,0,ChatGPT,API log,False
852,2442,1331992,37655,0,ChatGPT,API log,False
853,200,82981,3185,0,ChatGPT,API log,False
854,4184,2184513,77072,0,ChatGPT,API log,False
855,1191,693872,20152,1,ChatGPT,API log,False
856,3,1498,98,0,ChatGPT,API log,False
857,1235,498506,58106,0,ChatGPT,API log,False
858,465,411083,32932,0,ChatGPT,API log,False
859,342,211689,11349,0,ChatGPT,API log,False
860,260,160441,8673,0,ChatGPT,API log,False
861,241,52680,4725,0,ChatGPT,API log,False
862,443,270210,8008,0,ChatGPT,API log,False
863,161,153931,17910,0,ChatGPT,API log,False
864,152,209217,16210,0,ChatGPT,API log,False
865,0,0,0,0,ChatGPT,API log,False
866,0,0,0,0,ChatGPT,API log,False
867,0,0,0,0,ChatGPT,API log,False
868,0,0,0,0,ChatGPT,API log,False
869,0,0,0,0,ChatGPT,API log,False
870,0,0,0,0,ChatGPT,API log,False
871,0,0,0,0,ChatGPT,API log,False
872,0,0,0,0,ChatGPT,API log,False
873,3,678,7,0,ChatGPT,API log,False
874,0,0,0,0,ChatGPT,API log,False
875,0,0,0,0,ChatGPT,API log,False
876,3065,1597319,543055,10,ChatGPT,API log,False
877,1,250,7,0,ChatGPT,API log,False
878,609,136884,4263,0,ChatGPT,API log,False
879,16,679,10053,0,ChatGPT,API log,False
880,5,203,4095,0,ChatGPT,API log,False
881,0,0,0,0,ChatGPT,API log,False
882,0,0,0,0,ChatGPT,API log,False
883,69,22655,21894,2,ChatGPT,API log,False
884,455,380241,85762,2,ChatGPT,API log,False
885,1000,851273,75262,1,ChatGPT,API log,False
886,3,600,316,0,ChatGPT,API log,False
887,0,0,0,0,ChatGPT,API log,False
888,0,0,0,0,ChatGPT,API log,False
889,0,0,0,0,ChatGPT,API log,False
890,0,0,0,0,ChatGPT,API log,False
891,0,0,0,0,ChatGPT,API log,False
892,0,0,0,0,ChatGPT,API log,False
893,0,0,0,0,ChatGPT,API log,False
894,0,0,0,0,ChatGPT,API log,False
895,0,0,0,0,ChatGPT,API log,False
896,0,0,0,0,ChatGPT,API log,False
897,8,1613,699,0,ChatGPT,API log,False
898,4,782,302,0,ChatGPT,API log,False
899,0,0,0,0,ChatGPT,API log,False
900,0,0,0,0,ChatGPT,API log,False
901,2,263,2370,0,ChatGPT,API log,False
902,605,422585,38519,0,ChatGPT,API log,False
903,0,0,0,0,ChatGPT,API log,False
904,0,0,0,0,ChatGPT,API log,False
905,0,0,0,0,ChatGPT,API log,False
906,1227,996691,94307,0,ChatGPT,API log,False
907,557,126051,26685,0,ChatGPT,API log,False
908,19,2394,715,0,ChatGPT,API log,False
909,360,80662,2520,0,ChatGPT,API log,False
910,20,4478,140,0,ChatGPT,API log,False
911,0,0,0,0,ChatGPT,API log,False
912,0,0,0,0,ChatGPT,API log,False
913,0,0,0,0,ChatGPT,API log,False
914,0,0,0,0,ChatGPT,API log,False
915,0,0,0,0,ChatGPT,API log,False
916,0,0,0,0,ChatGPT,API log,False
917,0,0,0,0,ChatGPT,API log,False
918,0,0,0,0,ChatGPT,API log,False
919,0,0,0,0,ChatGPT,API log,False
920,0,0,0,0,ChatGPT,API log,False
921,0,0,0,0,ChatGPT,API log,False
922,0,0,0,0,ChatGPT,API log,False
923,0,0,0,0,ChatGPT,API log,False
924,0,0,0,0,ChatGPT,API log,False
925,0,0,0,0,ChatGPT,API log,False
926,0,0,0,0,ChatGPT,API log,False
927,0,0,0,0,ChatGPT,API log,False
928,0,0,0,0,ChatGPT,API log,False
929,0,0,0,0,ChatGPT,API log,False
930,0,0,0,0,ChatGPT,API log,False
931,0,0,0,0,ChatGPT,API log,False
932,0,0,0,0,ChatGPT,API log,False
933,0,0,0,0,ChatGPT,API log,False
934,0,0,0,0,ChatGPT,API log,False
935,0,0,0,0,ChatGPT,API log,False
936,0,0,0,0,ChatGPT,API log,False
937,0,0,0,0,ChatGPT,API log,False
938,0,0,0,0,ChatGPT,API log,False
939,0,0,0,0,ChatGPT,API log,False
940,0,0,0,0,ChatGPT,API log,False
941,0,0,0,0,ChatGPT,API log,False
942,0,0,0,0,ChatGPT,API log,False
943,0,0,0,0,ChatGPT,API log,False
944,0,0,0,0,ChatGPT,API log,False
945,0,0,0,0,ChatGPT,API log,False
946,0,0,0,0,ChatGPT,API log,False
947,0,0,0,0,ChatGPT,API log,False
948,0,0,0,0,ChatGPT,API log,False
949,0,0,0,0,ChatGPT,API log,False
950,0,0,0,0,ChatGPT,API log,False
951,8,4146,1353,0,ChatGPT,API log,False
952,25,27667,3733,0,ChatGPT,API log,False
953,3,675,688,0,ChatGPT,API log,False
954,3,821,438,0,ChatGPT,API log,False
955,6,1996,600,0,ChatGPT,API log,False
956,0,0,0,0,ChatGPT,API log,False
957,0,0,0,0,ChatGPT,API log,False
958,0,0,0,0,ChatGPT,API log,False
959,0,0,0,0,ChatGPT,API log,False
960,0,0,0,0,ChatGPT,API log,False
961,0,0,0,0,ChatGPT,API log,False
962,0,0,0,0,ChatGPT,API log,False
963,0,0,0,0,ChatGPT,API log,False
964,0,0,0,0,ChatGPT,API log,False
965,0,0,0,0,ChatGPT,API log,False
966,0,0,0,0,ChatGPT,API log,False
967,0,0,0,0,ChatGPT,API log,False
968,0,0,0,0,ChatGPT,API log,False
969,0,0,0,0,ChatGPT,API log,False
970,26,12705,2119,0,ChatGPT,API log,False
971,10,4430,655,0,ChatGPT,API log,False
972,113,53413,7507,0,ChatGPT,API log,False
973,1625,827777,98721,0,ChatGPT,API log,False
974,0,0,0,0,ChatGPT,API log,False
975,1464,1290220,75441,0,ChatGPT,API log,False
976,1676,1371202,86993,1,ChatGPT,API log,False
977,1381,1114503,79795,0,ChatGPT,API log,False
978,1490,676186,33092,0,ChatGPT,API log,False
979,4448,2321085,132684,0,ChatGPT,API log,False
980,1856,1144187,107254,0,ChatGPT,API log,False
981,1478,1131587,65289,0,ChatGPT,API log,False
982,2817,1493321,147870,0,ChatGPT,API log,False
983,1663,1182277,91399,0,ChatGPT,API log,False
984,870,639424,51250,0,ChatGPT,API log,False
985,1614,923449,122809,0,ChatGPT,API log,False
986,6377,3763279,495979,0,ChatGPT,API log,False
987,3055,2105560,300912,0,ChatGPT,API log,False
988,0,0,0,0,ChatGPT,API log,False
989,0,0,0,0,ChatGPT,API log,False
990,0,0,0,0,ChatGPT,API log,False
991,0,0,0,0,ChatGPT,API log,False
992,0,0,0,0,ChatGPT,API log,False
993,293,155906,18776,0,ChatGPT,API log,False
994,2062,1020618,115938,0,ChatGPT,API log,False
995,11017,4646452,524731,0,ChatGPT,API log,False
996,5098,2991717,343721,0,ChatGPT,API log,False
997,1691,1121821,41821,0,ChatGPT,API log,False
998,2806,1735539,48229,0,ChatGPT,API log,False
999,283,600500,23893,1,ChatGPT,API log,False
1000,2920,2907204,134366,6,ChatGPT,API log,False
1001,222,433921,11522,5,ChatGPT,API log,False
1002,0,0,0,0,ChatGPT,API log,False
1003,80,18019,560,0,ChatGPT,API log,False
1004,320,71882,2240,0,ChatGPT,API log,False
1005,2129,1380955,69139,0,ChatGPT,API log,False
1006,2997,2303841,138135,0,ChatGPT,API log,False
1007,575,948943,114954,0,ChatGPT,API log,False
1008,819,1339973,146688,0,ChatGPT,API log,False
1009,2079,1603725,87391,0,ChatGPT,API log,False
1010,2327,1793641,102426,0,ChatGPT,API log,False
1011,0,0,0,0,ChatGPT,API log,False
1012,0,0,0,0,ChatGPT,API log,False
1013,0,0,0,0,ChatGPT,API log,False
1014,0,0,0,0,ChatGPT,API log,False
1015,0,0,0,0,ChatGPT,API log,False
1016,0,0,0,0,ChatGPT,API log,False
1017,0,0,0,0,ChatGPT,API log,False
1018,600,134310,4200,0,ChatGPT,API log,False
1019,2422,728332,34538,0,ChatGPT,API log,False
1020,3623,1644920,85829,0,ChatGPT,API log,False
1021,6626,3045657,161391,0,ChatGPT,API log,False
1022,3401,1375009,81799,0,ChatGPT,API log,False
1023,2086,916764,72449,13,ChatGPT,API log,False
1024,1752,695674,43031,0,ChatGPT,API log,False
1025,2789,1123475,74796,0,ChatGPT,API log,False
1026,2170,718602,4671,0,ChatGPT,API log,False
1027,433,136926,1511,0,ChatGPT,API log,False
1028,1021,440023,6909,0,ChatGPT,API log,False
1029,1878,852702,31181,1,ChatGPT,API log,False
1030,3373,1632759,129884,0,ChatGPT,API log,False
1031,1897,842375,31274,0,ChatGPT,API log,False
1032,1208,536348,39255,0,ChatGPT,API log,False
1033,300,127532,570,0,ChatGPT,API log,False
1034,0,0,0,0,ChatGPT,API log,False
1035,0,0,0,0,ChatGPT,API log,False
1036,0,0,0,0,ChatGPT,API log,False
1037,0,0,0,0,ChatGPT,API log,False
1038,0,0,0,0,ChatGPT,API log,False
1039,0,0,0,0,ChatGPT,API log,False
1040,0,0,0,0,ChatGPT,API log,False
1041,152,77377,12058,0,ChatGPT,API log,False
1042,6267,2229130,242352,0,ChatGPT,API log,False
1043,1958,641404,55664,0,ChatGPT,API log,False
1044,138,83543,37722,1,ChatGPT,API log,False
1045,545,483135,63622,0,ChatGPT,API log,False
1046,1,816,303,0,ChatGPT,API log,False
1047,3,4624,155,0,ChatGPT,API log,False
1048,343,232729,49247,0,ChatGPT,API log,False
1049,521,385026,61914,0,ChatGPT,API log,False
1050,22,12007,27503,0,ChatGPT,API log,False
1051,125,20964,43113,0,ChatGPT,API log,False
1052,159,14893,14440,0,ChatGPT,API log,False
1053,1383,87945,52019,0,ChatGPT,API log,False
1054,2795,308263,105034,0,ChatGPT,API log,False
1055,185,23280,32561,0,ChatGPT,API log,False
1056,21,12138,31618,0,ChatGPT,API log,False
1057,0,0,0,0,ChatGPT,API log,False
1058,13,6910,1282,1,ChatGPT,API log,False
1059,0,0,0,0,ChatGPT,API log,False
1060,0,0,0,0,ChatGPT,API log,False
1061,0,0,0,0,ChatGPT,API log,False
1062,0,0,0,0,ChatGPT,API log,False
1063,0,0,0,0,ChatGPT,API log,False
1064,0,0,0,0,ChatGPT,API log,False
1065,0,0,0,0,ChatGPT,API log,False
1066,200,51123,8332,0,ChatGPT,API log,False
1067,191,17372,5973,0,ChatGPT,API log,False
1068,2648,198266,81104,1,ChatGPT,API log,False
1069,2638,227313,158097,0,ChatGPT,API log,False
1070,3530,290155,147454,0,ChatGPT,API log,False
1071,4644,365546,140232,0,ChatGPT,API log,False
1072,2266,206627,74871,1,ChatGPT,API log,False
1073,2345,254109,90510,0,ChatGPT,API log,False
1074,2018,384653,76250,1,ChatGPT,API log,False
1075,2020,412050,53888,0,ChatGPT,API log,False
1076,1674,490530,4110,0,ChatGPT,API log,False
1077,1193,318629,2928,0,ChatGPT,API log,False
1078,0,0,0,0,ChatGPT,API log,False
1079,0,0,0,0,ChatGPT,API log,False
1080,3109,1611607,566892,2,ChatGPT,API log,False
1081,0,0,0,0,ChatGPT,API log,False
1082,0,0,0,0,ChatGPT,API log,False
1083,0,0,0,0,ChatGPT,API log,False
1084,0,0,0,0,ChatGPT,API log,False
1085,0,0,0,0,ChatGPT,API log,False
1086,0,0,0,0,ChatGPT,API log,False
1087,0,0,0,0,ChatGPT,API log,False
1088,0,0,0,0,ChatGPT,API log,False
1089,0,0,0,0,ChatGPT,API log,False
1090,0,0,0,0,ChatGPT,API log,False
1091,0,0,0,0,ChatGPT,API log,False
1092,0,0,0,0,ChatGPT,API log,False
1093,951,2963647,156129,0,ChatGPT,API log,False
1094,5289,13716313,798399,0,ChatGPT,API log,False
1095,1703,1637131,314808,0,ChatGPT,API log,False
1096,3410,2282845,59903,0,ChatGPT,API log,False
1097,833,547617,14518,0,ChatGPT,API log,False
1098,0,0,0,0,ChatGPT,API log,False
1099,0,0,0,0,ChatGPT,API log,False
1100,0,0,0,0,ChatGPT,API log,False
1101,17,3516,119,0,ChatGPT,API log,False
1102,77,15734,539,0,ChatGPT,API log,False
1103,3560,2330658,62334,0,ChatGPT,API log,False
1104,683,443909,11864,0,ChatGPT,API log,False
1105,0,0,0,0,ChatGPT,API log,False
1106,0,0,0,0,ChatGPT,API log,False
1107,0,0,0,0,ChatGPT,API log,False
1108,0,0,0,0,ChatGPT,API log,False
1109,0,0,0,0,ChatGPT,API log,False
1110,0,0,0,0,ChatGPT,API log,False
1111,0,0,0,0,ChatGPT,API log,False
1112,0,0,0,0,ChatGPT,API log,False
1113,0,0,0,0,ChatGPT,API log,False
1114,3851,1745018,694354,1,ChatGPT,API log,False
1115,322,174965,64351,0,ChatGPT,API log,False
1116,0,0,0,0,ChatGPT,API log,False
1117,0,0,0,0,ChatGPT,API log,False
1118,0,0,0,0,ChatGPT,API log,False
1119,0,0,0,0,ChatGPT,API log,False
1120,0,0,0,0,ChatGPT,API log,False
1121,0,0,0,0,ChatGPT,API log,False
1122,0,0,0,0,ChatGPT,API log,False
1123,0,0,0,0,ChatGPT,API log,False
1124,200,69555,67759,0,ChatGPT,API log,False
1125,0,0,0,0,ChatGPT,API log,False
1126,0,0,0,0,ChatGPT,API log,False
1127,8,92,78,0,ChatGPT,API log,False
1128,0,0,0,0,ChatGPT,API log,False
1129,4,2993,252,0,ChatGPT,API log,False
1130,1,3367,396,0,ChatGPT,API log,False
1131,0,0,0,0,ChatGPT,API log,False
1132,0,0,0,0,ChatGPT,API log,False
1133,0,0,0,0,ChatGPT,API log,False
1134,0,0,0,0,ChatGPT,API log,False
1135,0,0,0,0,ChatGPT,API log,False
1136,0,0,0,0,ChatGPT,API log,False
1137,0,0,0,0,ChatGPT,API log,False
1138,0,0,0,0,ChatGPT,API log,False
1139,0,0,0,0,ChatGPT,API log,False
1140,0,0,0,0,ChatGPT,API log,False
1141,0,0,0,0,ChatGPT,API log,False
1142,22,28096,7532,0,ChatGPT,API log,False
1143,1,31,431,0,ChatGPT,API log,False
1144,1,3536,224,0,ChatGPT,API log,False
1145,0,0,0,0,ChatGPT,API log,False
1146,0,0,0,0,ChatGPT,API log,False
1147,2,28,148,0,ChatGPT,API log,False
1148,0,0,0,0,ChatGPT,API log,False
1149,0,0,0,0,ChatGPT,API log,False
1150,2159,947707,37618,0,ChatGPT,API log,False
1151,2696,1261557,47231,0,ChatGPT,API log,False
1152,4124,2131626,76415,0,ChatGPT,API log,False
1153,1925,1294729,28262,0,ChatGPT,API log,False
1154,0,0,0,0,ChatGPT,API log,False
1155,0,0,0,0,ChatGPT,API log,False
1156,0,0,0,0,ChatGPT,API log,False
1157,0,0,0,0,ChatGPT,API log,False
1158,0,0,0,0,ChatGPT,API log,False
1159,0,0,0,0,ChatGPT,API log,False
1160,0,0,0,0,ChatGPT,API log,False
1161,0,0,0,0,ChatGPT,API log,False
1162,252,161810,9667,0,ChatGPT,API log,False
1163,1497,1592856,57303,0,ChatGPT,API log,False
1164,0,0,0,0,ChatGPT,API log,False
1165,0,0,0,0,ChatGPT,API log,False
1166,14,344,99,7,ChatGPT,API log,False
1167,8,8192,2699,0,ChatGPT,API log,False
